0.00,22.88,4.73,-0.67,-6.63

0.00,23.00,4.26,-0.95,-6.20

0.00,23.00,4.28,-1.14,-5.94

0.00,23.00,4.41,-1.50,-6.53

0.00,23.00,5.33,-1.50,-7.15

0.00,23.00,5.40,-1.02,-6.06

0.00,23.00,3.84,-0.74,-9.72

0.00,23.00,4.43,-0.14,-8.43

0.00,23.00,5.21,-1.45,-8.24

0.00,23.00,5.10,1.07,-9.29

0.00,23.00,4.15,-0.95,-8.05

0.00,23.00,2.58,-2.40,-9.38

0.00,23.00,2.22,-4.58,-5.70

0.00,23.00,2.19,-3.99,-6.01

0.00,23.00,3.07,-5.94,-4.49

0.00,23.00,3.50,-6.13,-4.04

0.00,23.00,3.27,-7.20,-4.73

0.00,23.00,4.33,-5.20,-5.32

0.00,23.00,4.39,-4.96,-7.39

0.00,23.00,5.07,-5.08,-8.81

0.00,23.00,5.68,-4.94,-7.27

0.00,23.00,4.95,-4.68,-4.32

0.00,23.00,3.75,-6.32,-7.44

0.00,23.00,4.69,-5.58,-7.98

0.00,23.00,5.00,-6.89,-8.55

0.00,23.00,5.14,-5.53,-7.98

0.00,23.00,5.08,-5.20,-9.00

0.00,23.00,5.35,-3.80,-11.09

0.00,23.00,5.92,-5.77,-12.73

0.00,23.00,5.72,-4.23,-12.59

0.00,23.00,3.45,-9.34,-14.37

0.00,23.00,5.52,-6.22,-17.67

0.00,23.00,5.92,-5.77,-16.44

0.00,23.00,6.25,-1.09,-16.49

0.00,23.00,6.44,-1.88,-17.86

0.00,23.00,7.16,-0.71,-15.82

0.00,23.00,4.90,4.85,-14.68

0.00,23.00,8.39,4.04,-24.21

0.00,23.00,5.23,-1.40,-16.82

0.00,23.00,4.29,-0.50,-17.32

0.00,23.00,4.05,-3.04,-15.84

0.00,23.00,5.47,-2.23,-17.70

0.00,23.00,5.33,-2.33,-27.25

0.00,23.00,5.33,-2.23,-15.20

0.00,23.00,5.09,-2.76,-15.18

0.00,23.00,1.92,-0.74,-11.92

0.00,22.94,4.59,-0.78,-16.63

0.00,22.94,4.47,3.28,-14.25

0.00,22.94,6.44,3.35,-15.27

0.00,22.94,3.84,4.28,-12.30

0.00,22.94,1.79,1.81,-10.74

0.00,22.94,0.70,0.74,-8.31

0.00,22.94,2.89,4.75,-12.45

0.00,22.94,2.64,1.85,-17.15

0.00,22.94,6.17,-0.14,-16.37

0.00,22.94,8.29,0.33,-20.43

0.00,22.94,2.76,1.73,-18.46

0.00,22.94,4.71,0.69,-16.32

0.00,22.94,4.90,2.28,-15.75

0.00,23.00,4.31,2.00,-17.13

0.00,23.00,7.30,-0.31,-18.31

0.00,23.00,4.71,4.42,-16.77

0.00,23.00,3.61,-0.83,-12.04

0.00,23.00,3.39,-0.95,-12.45

0.00,22.94,2.16,-2.21,-14.20

0.00,22.94,5.46,-3.42,-13.42

0.00,22.94,4.62,-3.37,-13.75

0.00,22.94,4.92,-0.76,-12.99

0.00,22.94,5.34,0.24,-15.68

0.00,22.94,6.56,1.45,-16.89

0.00,22.94,7.77,3.16,-14.01

0.00,22.94,6.67,-1.92,-18.96

0.00,22.94,5.46,2.26,-21.90

0.00,22.94,6.39,2.47,-16.82

0.00,22.94,6.87,9.57,-18.74

0.00,22.94,5.83,4.37,-22.35

0.00,22.94,7.19,3.18,-18.69

0.00,22.94,6.44,5.53,-19.19

0.00,22.94,2.96,2.80,-16.37

0.00,22.94,4.89,1.57,-13.44

0.00,22.94,4.15,-0.19,-13.78

0.00,22.94,3.82,-0.90,-13.28

0.00,22.94,5.41,-4.04,-12.78

0.00,22.94,5.32,-4.54,-12.33

0.00,22.94,5.64,4.51,-8.67

0.00,22.94,7.94,-0.50,-19.48

0.00,22.94,6.71,-6.25,-18.39

0.00,22.94,2.56,-5.49,-10.07

0.00,22.94,3.59,-3.59,-15.80

0.00,22.94,4.34,-5.39,-15.58

0.00,22.94,3.70,-4.18,-16.82

0.00,22.94,9.40,-6.01,-17.48

0.00,22.94,4.52,-6.03,-12.61

0.00,22.94,4.97,-7.17,-14.99

0.00,22.94,5.03,-7.15,-13.37

0.00,22.94,5.64,-3.44,-12.78

0.00,22.94,6.21,-4.23,-12.07

0.00,22.94,5.96,-5.44,-12.61

0.00,22.94,7.31,-6.29,-13.99

0.00,22.94,5.16,-6.77,-12.38

0.00,22.94,5.95,-7.41,-11.33

0.00,22.94,4.65,-7.36,-11.02

0.00,22.94,5.48,-6.67,-10.57

0.00,22.94,7.28,-6.77,-11.85

0.00,23.00,6.74,-7.74,-11.14

0.00,23.00,6.50,-8.15,-10.12

0.00,23.00,5.51,-9.24,-9.86

0.00,23.00,4.26,-7.55,-9.62

0.00,23.00,2.68,-8.01,-8.08

0.00,22.94,2.22,-6.46,-12.66

0.00,22.94,3.37,-6.63,-8.08

0.00,22.94,-1.29,1.50,-4.82

0.00,22.94,3.17,-5.15,-9.03

0.00,22.94,4.01,-3.23,-7.36

0.00,22.94,5.84,-3.49,-10.07

0.00,22.94,4.35,-12.42,-15.58

0.00,22.94,3.86,-13.04,-12.14

0.00,22.94,1.75,-11.54,-9.93

0.00,22.94,2.28,-6.27,-7.58

0.00,22.94,2.92,-5.15,-8.98

0.00,22.94,4.53,-4.66,-9.12

0.00,22.94,5.03,-3.94,-8.86

0.00,22.94,4.38,-4.73,-8.41

0.00,22.94,5.92,-4.39,-9.64

0.00,22.94,3.52,-6.32,-8.91

0.00,22.94,4.38,-6.79,-7.77

0.00,22.94,4.69,-8.62,-9.07

0.00,22.94,3.74,-7.67,-11.24

0.00,22.94,5.00,-6.82,-13.87

0.00,22.94,2.81,-12.07,-17.36

0.00,22.94,3.23,-9.12,-12.76

0.00,22.94,3.56,-6.91,-8.67

0.00,22.94,4.86,-7.53,-7.15

0.00,22.94,4.71,-5.30,-6.94

0.00,22.94,4.84,-5.08,-9.31

0.00,22.94,3.82,-7.51,-10.21

0.00,22.94,1.65,-5.91,-10.62

0.00,22.94,3.80,-7.25,-13.21

0.00,22.94,4.75,-9.88,-13.25

0.00,22.94,3.11,-9.05,-11.97

0.00,22.94,2.67,-7.91,-10.43

0.00,22.94,3.13,-8.31,-9.22

0.00,22.94,2.77,-8.22,-10.19

0.00,22.94,3.58,-6.98,-11.88

0.00,22.94,2.60,-7.36,-11.73

0.00,22.94,4.56,-5.68,-13.71

0.00,22.94,6.06,-5.11,-18.46

0.00,22.94,6.54,-8.31,-15.06

0.00,22.94,4.53,-7.58,-8.55

0.00,22.88,5.30,-4.42,-11.47

0.00,22.88,4.51,-6.22,-10.38

0.00,22.88,4.09,-5.96,-10.71

0.00,22.88,4.59,-4.68,-9.88

0.00,22.88,3.61,-5.11,-10.64

0.00,22.88,3.95,-4.96,-10.57

0.00,22.88,4.58,-3.73,-10.93

0.00,22.88,3.74,-3.87,-11.81

0.00,22.88,4.18,-3.61,-12.42

0.00,22.94,6.22,-2.40,-10.78

0.00,22.94,5.43,-3.52,-10.31

0.00,22.94,4.75,-5.30,-9.00

0.00,22.94,4.81,-4.92,-11.07

0.00,22.94,5.21,-5.75,-10.83

0.00,22.94,7.04,-5.63,-9.95

0.00,22.94,4.96,-6.13,-11.92

0.00,22.94,5.03,-6.10,-12.45

0.00,22.94,5.90,-4.96,-13.06

0.00,23.00,5.60,-6.18,-10.95

0.00,23.00,5.84,-1.09,-10.36

0.00,23.00,4.40,-6.25,-8.74

0.00,23.00,3.83,-5.70,-9.34

0.00,22.94,4.34,-5.87,-8.91

0.00,22.94,5.02,-4.30,-9.81

0.00,22.94,4.86,-2.80,-9.34

0.00,22.94,5.71,-4.75,-10.71

0.00,22.94,6.88,-6.82,-10.00

0.00,22.88,5.89,-4.73,-10.90

0.00,22.88,4.60,-3.21,-9.10

0.00,22.88,4.14,-5.39,-9.29

0.00,22.88,3.93,-5.68,-10.38

0.00,22.88,5.35,-3.56,-8.69

0.00,22.88,5.86,-3.75,-7.79

0.00,22.88,6.44,-4.85,-9.07

0.00,22.88,5.91,-3.30,-9.03

0.00,22.88,5.64,-3.97,-11.12

0.00,22.94,5.57,-4.58,-10.62

0.00,22.94,4.47,-4.85,-12.26

0.00,22.94,5.09,-4.73,-10.02

0.00,22.94,4.88,-3.73,-10.45

0.00,22.88,5.92,-0.31,-10.76

0.00,22.88,3.15,0.43,-11.52

0.00,22.88,5.87,3.28,-14.47

0.00,22.88,5.17,2.66,-13.97

0.00,22.88,5.09,-2.19,-13.28

0.00,22.94,6.61,-1.47,-11.52

0.00,22.94,5.97,-3.40,-13.71

0.00,22.94,6.84,-3.40,-12.00

0.00,22.94,5.71,-4.04,-10.76

0.00,22.94,5.47,-3.18,-11.00

0.00,22.94,5.85,-2.45,-11.12

0.00,22.94,4.88,-2.33,-8.60

0.00,22.94,3.59,-3.11,-12.09

0.00,22.94,4.90,-1.14,-12.11

0.00,22.94,5.80,-1.73,-11.85

0.00,22.94,4.46,-1.97,-11.09

0.00,22.94,5.52,-1.57,-10.19

0.00,22.94,5.79,-3.87,-9.53

0.00,23.00,5.09,-2.78,-8.86

0.00,23.00,5.20,-4.20,-8.91

0.00,23.00,5.13,-4.44,-8.41

0.00,23.00,4.59,-3.54,-8.31

0.00,23.00,4.84,-3.49,-8.22

0.00,22.94,3.82,-4.44,-8.41

0.00,22.94,4.41,-4.89,-8.29

0.00,22.94,4.89,-4.06,-8.50

0.00,22.94,3.46,-4.35,-9.50

0.00,22.94,4.05,-4.30,-10.71

0.00,22.94,4.76,-2.71,-8.96

0.00,22.94,4.76,-3.73,-8.86

0.00,22.94,4.34,-3.61,-8.58

0.00,22.94,5.51,-3.61,-7.91

0.00,22.94,4.27,-4.25,-9.05

0.00,22.94,5.17,-4.16,-9.03

0.00,22.94,4.63,-4.44,-9.29

0.00,22.94,4.98,-4.42,-10.17

0.00,22.94,5.23,-2.87,-10.05

0.00,22.94,5.51,-5.34,-12.00

0.00,22.94,5.23,-5.08,-13.30

0.00,22.94,3.70,-4.35,-11.57

0.00,22.94,3.23,-4.11,-10.69

0.00,23.00,4.02,-3.44,-11.07

0.00,23.00,5.04,-4.47,-11.57

0.00,23.00,5.48,-3.49,-9.91

0.00,23.00,5.02,-5.06,-10.69

0.00,23.00,4.47,-5.30,-9.95

0.00,23.00,3.23,-6.20,-10.90

0.00,23.00,4.44,-5.99,-10.00

0.00,23.00,3.94,-4.58,-10.71

0.00,23.00,3.93,-6.84,-9.07

0.00,23.00,5.92,-7.77,-12.11

0.00,23.00,4.20,-5.75,-10.00

0.00,23.00,4.86,-2.95,-10.50

0.00,23.00,5.92,-3.94,-10.50

0.00,23.00,5.34,-5.75,-10.17

0.00,23.00,5.97,-5.06,-11.02

0.00,23.00,5.30,-0.19,-11.40

0.00,23.00,5.72,-2.54,-11.54

0.00,23.00,4.58,-4.28,-11.73

0.00,22.94,4.13,-3.25,-13.16

0.00,22.94,4.63,-3.61,-11.54

0.00,22.94,5.05,-2.00,-13.06

0.00,22.94,6.11,-4.30,-13.56

0.00,22.94,4.69,-3.49,-12.26

0.00,22.94,5.86,-3.47,-11.26

0.00,22.94,5.84,-1.21,-9.05

0.00,22.94,4.63,-1.19,-9.67

0.00,22.94,4.45,-2.68,-8.46

0.00,22.94,5.73,-1.59,-9.83

0.00,22.94,4.26,-0.48,-10.00

0.00,22.94,4.95,-1.64,-9.45

0.00,22.94,4.48,-1.78,-7.29

0.00,23.00,4.77,-3.40,-7.70

0.00,23.00,4.73,-3.02,-8.46

0.00,23.00,5.64,-1.76,-7.93

0.00,23.00,6.80,0.10,-8.98

0.00,23.00,5.90,-2.80,-7.63

0.00,23.00,6.67,-3.56,-8.41

0.00,23.00,6.62,-3.37,-8.39

0.00,23.00,6.80,-3.02,-7.72

0.00,23.00,5.99,-4.30,-8.22

0.00,23.00,6.77,-1.00,-7.25

0.00,23.00,7.44,-1.14,-6.48

0.00,23.00,5.87,-2.73,-5.32

0.00,23.00,5.23,-2.64,-6.39

0.00,23.00,5.83,-3.18,-5.44

0.00,23.00,5.99,-3.49,-6.70

0.00,23.00,6.35,-0.64,-6.48

0.00,23.00,6.77,-0.10,-9.29

0.00,23.00,6.52,-0.90,-10.24

0.00,23.00,5.62,-1.78,-11.05

0.00,23.00,5.60,-1.85,-10.24

0.00,23.00,4.39,-4.49,-9.86

0.00,23.00,4.53,-1.78,-11.00

0.00,23.00,5.11,-2.83,-10.52

0.00,23.00,5.43,-1.05,-13.30

0.00,23.00,4.05,-1.38,-12.78

0.00,23.00,4.54,-0.38,-12.97

0.00,23.00,4.39,-3.73,-12.71

0.00,22.94,4.56,-4.25,-9.29

0.00,22.94,4.82,-3.75,-8.55

0.00,22.94,4.73,-3.30,-7.48

0.00,22.94,5.13,-3.68,-7.53

0.00,22.94,4.64,-4.56,-7.84

0.00,23.00,5.02,-2.11,-8.58

0.00,23.00,4.57,-3.16,-7.84

