0.00,289.96,3.87,-5.15,-1.66
0.00,289.96,4.19,-5.15,-1.81
0.00,289.96,3.72,-5.37,-1.92
0.00,289.96,4.47,-5.25,-1.95
0.00,289.96,4.00,-5.23,-1.83
0.00,289.96,3.90,-5.20,-1.78
0.00,289.96,4.25,-5.13,-1.76
0.00,289.96,4.13,-5.20,-1.73
0.00,289.96,3.76,-5.15,-1.69
0.00,289.96,2.85,-56.56,2.21
0.00,289.96,4.29,-5.25,-1.66
0.00,289.96,3.52,-5.18,-1.85
0.00,289.96,4.53,-5.15,-1.78
0.00,289.96,4.37,-5.30,-1.81
0.00,289.96,3.76,-5.20,-1.66
0.00,289.96,4.25,-5.18,-1.76
0.00,289.96,4.21,-5.37,-1.71
0.00,289.96,3.63,-5.25,-1.81
0.00,289.96,3.81,-5.32,-1.76
0.00,289.96,3.74,-5.15,-1.85
0.00,289.96,4.33,-5.08,-1.90
0.00,289.96,4.10,-5.13,-1.83
0.00,289.96,3.56,-5.27,-1.88
0.00,289.96,4.01,-5.20,-1.69
0.00,289.96,4.13,-5.18,-2.04
0.00,289.96,4.25,-5.13,-1.78
0.00,289.96,3.97,-5.30,-1.66
0.00,289.96,3.91,-5.25,-1.81
0.00,289.96,3.49,-5.23,-1.69
0.00,289.96,3.62,-5.34,-1.88
0.00,290.02,3.93,-5.06,-1.90
0.00,290.02,3.99,-5.18,-1.76
0.00,290.02,4.03,-5.18,-1.71
0.00,289.96,4.22,-5.20,-1.76
0.00,289.96,3.63,-5.30,-1.81
0.00,289.96,4.00,-5.30,-1.73
0.00,289.96,3.42,-5.23,-1.81
0.00,289.96,4.37,-5.18,-1.85
0.00,289.96,3.86,-5.08,-1.78
0.00,289.96,3.88,-5.34,-1.88
0.00,289.96,3.69,-5.23,-1.83
0.00,289.96,3.69,-5.23,-1.73
0.00,289.96,3.94,-5.15,-2.00
0.00,289.96,3.81,-5.11,-1.90
0.00,289.96,4.03,-5.27,-1.78
0.00,289.96,4.24,-5.25,-1.81
0.00,289.96,3.75,-5.23,-1.76
0.00,289.96,3.74,-5.15,-1.92
0.00,289.96,3.52,-5.20,-1.73
0.00,289.96,4.63,-5.23,-1.85
0.00,289.96,3.95,-4.87,-1.78
0.00,289.96,3.70,-3.68,-1.66
0.00,290.02,3.97,-5.20,-1.45
0.00,290.02,3.99,-5.11,-1.47
0.00,290.02,4.39,-5.37,-1.57
0.00,290.02,4.03,-5.18,-2.02
0.00,289.96,3.75,-5.23,-1.90
0.00,289.96,3.87,-5.34,-1.83
0.00,289.96,3.58,-5.32,-1.92
0.00,289.96,3.80,-5.20,-1.90
0.00,289.96,4.21,-5.25,-1.92
0.00,289.96,4.89,-5.32,-2.23
0.00,289.96,4.02,-5.65,-2.04
0.00,290.02,3.52,-6.29,-1.69
0.00,290.02,4.14,-6.10,-1.69
0.00,290.02,3.50,-5.75,-1.66
0.00,290.02,3.83,-5.30,-1.69
0.00,290.02,3.40,-5.30,-1.83
0.00,290.02,3.05,-4.06,-1.83
0.00,290.02,3.27,-4.92,-1.83
0.00,290.02,3.99,-5.37,-1.76
0.00,290.02,3.56,-5.84,-1.95
0.00,290.02,3.57,-5.37,-1.92
0.00,290.02,3.55,-5.72,-1.92
0.00,290.09,3.48,-5.49,-1.90
0.00,290.09,3.75,-5.15,-1.64
0.00,290.09,3.07,0.24,-1.83
0.00,290.02,4.53,-3.21,-1.81
0.00,290.02,4.75,-5.18,-1.83
0.00,290.02,4.56,-5.25,-1.71
0.00,290.02,3.93,-5.06,-2.16
0.00,290.09,5.02,-6.10,-0.97
0.00,290.09,4.37,-5.15,-1.35
0.00,290.09,3.61,-5.44,-1.73
0.00,290.09,3.78,-5.13,-1.92
0.00,290.09,4.06,-5.46,-1.73
0.00,290.09,4.16,-5.20,-1.92
0.00,290.09,3.99,-5.20,-1.81
0.00,290.09,4.22,-4.89,-1.95
0.00,290.09,3.93,-5.44,-1.85
0.00,290.09,4.44,-5.58,-1.97
0.00,290.09,4.14,-5.15,-1.90
0.00,290.09,4.24,-5.06,-1.76
0.00,290.09,4.37,-4.75,-2.19
0.00,290.09,3.12,-4.77,-1.97
0.00,290.09,2.38,-5.27,-1.81
0.00,290.09,3.45,-5.84,-1.66
0.00,290.09,5.15,-8.84,-1.95
0.00,290.09,4.38,-13.40,-1.97
0.00,290.09,4.13,-19.57,-1.97
0.00,290.09,3.30,-1.12,-2.00
0.00,290.09,3.04,-1.69,-1.85
0.00,290.15,2.68,-7.51,-1.97
0.00,290.15,2.77,-5.84,-2.57
0.00,290.15,3.06,-6.15,-1.90
0.00,290.09,3.43,-2.78,-2.16
0.00,290.09,3.48,-6.84,-2.35
0.00,290.09,3.43,-8.15,-2.14
0.00,290.09,4.22,-7.53,-1.71
0.00,290.09,3.76,-6.29,-1.62
0.00,290.09,3.32,-5.39,-1.90
0.00,290.09,3.44,-6.01,-1.69
0.00,290.09,3.30,-5.75,-1.83
0.00,290.09,3.17,-5.27,-1.57
0.00,290.09,2.66,-5.58,-1.88
0.00,290.09,2.47,-6.51,-1.83
0.00,290.09,2.03,-6.60,-2.11
0.00,290.09,2.57,-6.91,-1.47
0.00,290.09,2.74,-4.37,-1.35
0.00,290.09,3.10,-8.77,-1.64
0.00,290.09,3.40,-6.82,-1.81
0.00,290.09,3.18,-6.15,-1.66
0.00,290.09,3.59,-6.63,-1.83
0.00,290.09,3.84,-6.10,-1.69
0.00,290.09,4.71,-6.15,-1.76
0.00,290.09,4.54,-6.84,-1.69
0.00,290.09,4.21,-5.80,-1.71
0.00,290.09,4.19,-6.65,-1.95
0.00,290.09,4.37,-4.39,-1.69
0.00,290.09,4.32,-5.49,-1.83
0.00,290.02,4.18,-5.87,-1.81
0.00,290.02,4.09,-6.08,-1.76
0.00,290.02,4.24,-5.65,-1.76
0.00,290.02,4.22,-5.77,-1.78
