"34810",86226.55,22.31,10.13,-4.92,-1.4,4.12343,4.52627,0.106,-0.0306644,10.4142
"34811",86218.66,22.31,8.93,-5.46,-1.7,3.90314,4.28465,0.132097,-0.0421847,9.33114
"34812",86226.55,22.38,10.28,-5.34,-0.3,4.15697,4.56362,0.113084,-0.00648458,10.5842
"34813",86226.55,22.38,11.65,-5.18,3.4,4.42933,4.86263,0.0973209,0.0644251,12.0166
"34814",86226.55,22.38,9.59,-5.96,0.6,4.03993,4.43514,0.134146,0.0138991,9.99663
"34815",86226.55,22.38,10.98,-6.29,1.7,4.31486,4.73696,0.124176,0.0343412,11.4035
"34816",86218.66,22.38,11.92,-6.25,3,4.49326,4.93304,0.114101,0.0556536,12.366
"34817",86218.66,22.38,12.49,-6.65,4.5,4.61851,5.07055,0.115789,0.0792619,13.065
"34818",86226.55,22.38,10.96,-4.82,3.4,4.2978,4.71823,0.096287,0.0684233,11.3135
"34819",86226.55,22.38,12.85,-6.65,0.2,4.64698,5.10157,0.112679,0.00345844,13.2266
"34820",86226.55,22.38,14.05,-8.08,1.7,4.87901,5.3563,0.124637,0.0268566,14.5804
"34821",86226.55,22.38,12.73,-7.27,3.5,4.65904,5.11481,0.12381,0.0607378,13.2953
"34822",86226.55,22.38,11.92,-6.29,1.4,4.48159,4.92,0.1148,0.0260707,12.3018
"34823",86226.55,22.38,13.36,-4.87,1,4.70591,5.16626,0.080174,0.0166252,13.5642
"34824",86226.55,22.38,11.63,-6.65,2.6,4.44699,4.88201,0.123956,0.0494862,12.1126
"34825",86226.55,22.38,13.67,-4.94,1.6,4.76176,5.22758,0.0794961,0.0259809,13.8881
"34826",86226.55,22.38,13.05,-4.09,0.6,4.64137,5.09542,0.0691177,0.0102148,13.1947
"34827",86226.55,22.38,13.88,-4.68,-0.8,4.79103,5.25972,0.0742685,-0.0128045,14.0593
"34828",86226.55,22.38,12.15,-5.25,-0.3,4.49944,4.9396,0.0946509,-0.00548655,12.4
"34829",86226.55,22.38,14.27,-4.01,-0.5,4.84815,5.32243,0.0620638,-0.00778537,14.3966
"34830",86218.66,22.38,13.7,-3.63,-1,4.74915,5.21398,0.0585575,-0.016213,13.8146
"34831",86226.55,22.38,14.53,-1.76,-1.3,4.8767,5.35377,0.0268859,-0.0198693,14.5666
"34832",86226.55,22.38,15.11,-2.21,-1.4,4.97509,5.46178,0.0324465,-0.0205757,15.1603
"34833",86226.55,22.38,14.62,-2.49,-0.5,4.8938,5.37254,0.0377601,-0.00759907,14.6689
"34834",86226.55,22.38,14.19,-1.38,-4.8,4.8461,5.32017,0.021595,-0.0745048,14.3844
"34835",86226.55,22.38,16.87,-5.15,0.2,5.27512,5.79115,0.0673476,0.00263432,17.0439
"34836",86218.66,22.38,13.78,-6.56,-1.5,4.80496,5.27524,0.103971,-0.0241659,14.1412
"34837",86226.55,22.38,14.92,-6.56,-1.6,4.99084,5.47907,0.0962652,-0.023808,15.2565
"34838",86226.55,22.38,14.77,-6.58,0,4.96384,5.44943,0.0975046,-1.11022e-16,15.0918
"34839",86226.55,22.38,15.14,-6.63,0.8,5.02463,5.51616,0.0958892,0.0117391,15.4637
"34840",86226.55,22.38,17.48,-7.7,-0.8,5.39942,5.92762,0.0964409,-0.0101681,17.8567
"34841",86226.55,22.38,13.56,-4.75,4.8,4.76984,5.23645,0.0771085,0.0779031,13.9352
"34842",86226.55,22.38,18.23,-6.96,2,5.5029,6.04122,0.0838942,0.0243555,18.5477
"34843",86234.44,22.38,15.89,-7.65,3,5.16804,5.67335,0.105107,0.0418387,16.3591
"34844",86234.44,22.38,17.83,-9.1,3.9,5.48648,6.02292,0.111187,0.048426,18.4371
"34845",86226.55,22.38,15.25,-4.61,2.2,5.02074,5.51189,0.066699,0.0320045,15.4398
"34846",86226.55,22.38,16.28,-2.3,3.1,5.17162,5.67754,0.0313444,0.0421953,16.3817
"34847",86234.44,22.31,20.03,-8.2,11.2,5.86987,6.44303,0.0898078,0.121342,21.1039
"34848",86226.55,22.31,29.11,-5.65,11.2,6.96457,7.64497,0.0430037,0.0845283,29.7094
"34849",86226.55,22.31,31.02,-5.13,4.5,7.13564,7.83276,0.0366705,0.0321826,31.1869
"34850",86226.55,22.31,30.66,-8.22,3.4,7.10805,7.80247,0.0592433,0.024618,30.9462
"34851",86226.55,22.31,32.28,-4.61,5.5,7.27954,7.99071,0.0316839,0.0377754,32.4574
"34852",86234.44,22.31,32.91,-1.54,2.5,7.33336,8.04942,0.0103963,0.0168725,32.9391
"34853",86234.44,22.31,30.8,-2.09,2.5,7.09565,7.7885,0.0150734,0.0180272,30.8383
"34854",86226.55,22.31,31.3,-4.82,5.1,7.16852,7.86885,0.0341568,0.0361326,31.4749
"34855",86226.55,22.31,33.61,-3.06,5.7,7.42289,8.14807,0.0202186,0.0376007,33.7483
"34856",86234.44,22.31,34.63,-4.37,11.7,7.57317,8.31265,0.0280076,0.0744162,35.1287
"34857",86234.44,22.31,31.72,-6.96,11,7.26341,7.97265,0.0485772,0.0763497,32.3138
"34858",86226.55,22.31,30.64,-4.85,8.5,7.11275,7.80764,0.0351066,0.0612785,30.9872
"34859",86226.55,22.31,30.19,-5.77,15.3,7.1333,7.83019,0.0423504,0.110434,31.1664
"34860",86226.55,22.31,31.4,-8.65,9,7.22273,7.92836,0.0608551,0.0632889,31.9528
"34861",86234.44,22.31,28.84,-9.91,16.2,7.02533,7.71131,0.0756643,0.121871,30.2301
"34862",86234.44,22.31,28.99,-7.72,16.1,7.02251,7.70822,0.0588493,0.120557,30.2058
"34863",86226.55,22.31,29.87,-5.84,14,7.08216,7.77406,0.0433167,0.102415,30.7212
"34864",86226.55,22.31,31.17,-4.25,6,7.15574,7.85482,0.0302543,0.0426519,31.3628
"34865",86218.66,22.31,32.15,-3.9,6.7,7.26834,7.97879,0.0269253,0.0461519,32.3577
"34866",86226.55,22.31,36.85,-4.39,5.8,7.77328,8.53269,0.0264434,0.0349091,37.0096
"34867",86226.55,22.31,33.92,-4.58,0.9,7.44956,8.17735,0.0299611,0.00589577,33.9913
"34868",86226.55,22.31,37,-4.37,0,7.77828,8.53818,0.0262166,-1.11022e-16,37.0573
"34869",86226.55,22.31,37.43,-1.5,2.5,7.81994,8.58391,0.00890393,0.0148369,37.4552
"34870",86234.44,22.31,40.44,-2.64,2,8.12857,8.92229,0.014502,0.0109875,40.4701
"34871",86234.44,22.31,33.82,-7.82,3,7.456,8.18404,0.0511673,0.0196995,34.0501
"34872",86234.44,22.31,36.3,-5.49,2.8,7.71071,8.46362,0.0335477,0.0171321,36.4162
"34873",86234.44,22.31,38.77,-6.98,7.1,7.98513,8.76483,0.0399053,0.0405883,39.0544
"34874",86234.44,22.31,39.65,-0.52,2,8.047,8.83275,0.00291416,0.0112064,39.662
"34875",86234.44,22.31,38.95,-2.85,3.6,7.9806,8.75987,0.0162525,0.0205252,39.0101
"34876",86234.44,22.31,36.14,0.17,3.9,7.68638,8.43692,-0.00104524,0.0239576,36.1868
"34877",86226.55,22.31,37.44,-0.1,0.4,7.8184,8.58222,0.000593496,0.00237399,37.4405
"34878",86226.55,22.31,41.09,2.92,1,8.19315,8.99358,-0.0157849,0.00540777,41.1158
"34879",86226.55,22.31,39.74,2.3,-3.3,8.0595,8.84687,-0.0128577,-0.0184424,39.7852
"34880",86234.44,22.31,39.11,-2.78,1.7,7.99389,8.77445,0.0157889,0.00965738,39.1402
"34881",86226.55,22.31,40.38,-3.75,7.6,8.13935,8.93452,0.0206232,0.0417094,40.5775
"34882",86226.55,22.31,38.29,-2.33,-0.5,7.9083,8.6809,0.0135185,-0.00290161,38.3065
"34883",86226.55,22.31,36.1,-4.04,6.5,7.6963,8.44819,0.0248435,0.0399095,36.2803
"34884",86226.55,22.31,36.54,-1.66,8.8,7.74945,8.50654,0.0100933,0.0532746,36.7831
"34885",86226.55,22.31,36.55,-3.37,3.2,7.7318,8.48716,0.0204756,0.0194435,36.6157
"34886",86226.55,22.31,32.89,-3.16,4.4,7.33893,8.0559,0.021335,0.0296859,32.9892
"34887",86226.55,22.31,34.58,-1,5.2,7.52357,8.25858,0.00642583,0.0333567,34.67
"34888",86234.44,22.31,33.56,-2.23,2.7,7.40663,8.12985,0.0147608,0.0178684,33.6006
"34889",86226.55,22.31,32.51,-0.74,2.1,7.28733,7.99927,0.00505788,0.0143497,32.5269
"34890",86234.44,22.31,32.75,-5.13,1.1,7.32268,8.0377,0.0347424,0.00746315,32.8433
"34891",86226.55,22.31,32.05,0.48,3.2,7.2378,7.9449,-0.00332788,0.0221695,32.0863
"34892",86234.44,22.31,33.56,-5.58,5.1,7.423,8.14782,0.0368674,0.0337085,33.7493
"34893",86234.44,22.31,32.21,-5.11,5.7,7.27448,7.9848,0.0351853,0.0392273,32.4123
"34894",86226.55,22.31,33.27,-7.79,4.2,7.399,8.12184,0.0518079,0.0280183,33.5314
"34895",86234.44,22.25,32.04,-8.1,3.8,7.26381,7.97227,0.0559015,0.026326,32.3173
"34896",86234.44,22.25,32.79,-6.56,2.9,7.33614,8.05166,0.0443173,0.019641,32.9641
"34897",86234.44,22.25,33.46,-6.77,5.7,7.41981,8.14349,0.0448168,0.0377685,33.7203
"34898",86234.44,22.25,29.17,-6.67,5.4,6.93419,7.61051,0.0506048,0.0410275,29.4508
"34899",86218.66,22.25,30.97,-6.96,4.5,7.13903,7.83604,0.0497437,0.0322344,31.2165
"34900",86226.55,22.25,33.56,-7.08,3.6,7.42513,8.14971,0.0467168,0.0238151,33.7687
"34901",86226.55,22.25,30.2,-6.41,1.5,7.0403,7.72732,0.0469999,0.0110348,30.3591
"34902",86226.55,22.25,31.41,-5.99,3.7,7.18108,7.88184,0.0422582,0.0261476,31.5854
"34903",86226.55,22.25,32.29,-5.91,4.7,7.28278,7.99346,0.0405656,0.0322906,32.4863
"34904",86234.44,22.25,31.56,-5.65,4.6,7.19943,7.90162,0.0396819,0.0323345,31.747
"34905",86234.44,22.25,30.79,-7.27,0.5,7.11204,7.80571,0.0522402,0.0036084,30.981
"34906",86234.44,22.25,31.48,-8.29,5.1,7.20707,7.91,0.0582031,0.035927,31.8144
"34907",86234.44,22.25,34.24,-9.95,3,7.5148,8.24775,0.0641532,0.019458,34.5892
"34908",86234.44,22.25,32.41,-4.18,5.3,7.29174,8.00292,0.0286227,0.0362629,32.5663
"34909",86234.44,22.25,31.72,-4.32,3.9,7.20982,7.91302,0.0302195,0.0272897,31.8387
"34910",86234.44,22.25,32.13,-2.8,2.9,7.24906,7.95609,0.0193535,0.0200442,32.1862
"34911",86234.44,22.25,33.11,-4.06,3,7.36185,8.07987,0.0272167,0.0201216,33.1955
"34912",86226.55,22.25,31.01,-7.03,4.3,7.14324,7.8403,0.0501752,0.0307665,31.2533
"34913",86234.44,22.25,29.26,-7.67,5.8,6.95308,7.63124,0.0579389,0.0439128,29.6115
"34914",86234.44,22.25,31.18,-6.96,4.5,7.16281,7.86142,0.0494117,0.032018,31.4248
"34915",86234.44,22.25,28.19,-5.56,-1.4,6.79968,7.46287,0.043695,-0.0110335,28.3193
"34916",86226.55,22.25,25.63,-4.04,0.6,6.47787,7.11,0.0349605,0.00520184,25.7022
"34917",86226.55,22.25,24.33,-4.18,2,6.31526,6.93152,0.0380888,0.0182567,24.428
"34918",86250.22,22.25,25.54,-5.37,11.6,6.54629,7.18412,0.0465612,0.0993451,26.2481
"34919",86250.22,22.25,24.17,-8.15,11.5,6.39973,7.02327,0.0742727,0.103917,25.0859
"34920",86250.22,22.25,23.88,-7.93,10.4,6.34755,6.96601,0.0731642,0.0953776,24.6785
"34921",86226.55,22.25,21.69,-8.91,10.9,6.08929,6.68351,0.0901083,0.10954,22.7112
"34922",86234.44,22.25,21.17,-11.14,9.9,6.03998,6.62908,0.114494,0.102192,22.3448
"34923",86234.44,22.25,20.66,-11.73,11.3,6.00703,6.59292,0.123122,0.118817,22.1017
"34924",86218.66,22.25,19.98,-11.59,10.5,5.90451,6.48099,0.125669,0.11435,21.3537
"34925",86226.55,22.25,20,-7.03,11.9,5.86388,6.4361,0.0773682,0.128729,21.0609
"34926",86226.55,22.25,21.03,-6.2,10,5.96066,6.54232,0.0650717,0.103856,21.7618
"34927",86226.55,22.25,19.49,-1.57,11.1,5.74189,6.30221,0.0178908,0.123485,20.1937
"34928",86234.44,22.25,21.86,-7.1,6.2,6.03566,6.62434,0.0715867,0.062635,22.3129
"34929",86226.55,22.25,19,-5.87,9.7,5.67872,6.23287,0.0681466,0.111219,19.7518
"34930",86234.44,22.25,21.66,-3.92,9.9,6.02555,6.61324,0.0401133,0.0999533,22.2382
"34931",86226.55,22.25,21.07,-4.44,13,6.00031,6.58584,0.0466642,0.133234,22.0523
"34932",86226.55,22.25,18.04,-8.48,12.9,5.6444,6.19521,0.102704,0.152977,19.5138
"34933",86226.55,22.25,19.7,-8.29,14,5.88225,6.45626,0.0922471,0.152096,21.193
"34934",86226.55,22.25,18.65,-8.58,14.3,5.75812,6.32002,0.100586,0.163146,20.308
"34935",86226.55,22.25,17.26,-3.44,10.5,5.42638,5.95591,0.0441509,0.131466,18.0355
"34936",86234.44,22.25,17.49,-9.88,6.7,5.48066,6.0152,0.122528,0.0841701,18.398
"34937",86226.55,22.25,16.21,-6.75,9.1,5.28292,5.79845,0.0913094,0.121802,17.0944
"34938",86234.44,22.25,16.44,-7.79,8.5,5.3216,5.84063,0.103504,0.112579,17.3457
"34939",86226.55,22.25,16.35,-6.7,7.9,5.28123,5.7966,0.0898935,0.105474,17.0835
"34940",86226.55,22.25,14.9,-9.31,5.8,5.0787,5.5743,0.134827,0.0854956,15.7983
"34941",86226.55,22.25,14.72,-6.89,7.9,5.03958,5.53136,0.102282,0.116677,15.5559
"34942",86226.55,22.25,15.54,-7.1,7.7,5.16347,5.66734,0.0999155,0.108061,16.3301
"34943",86218.66,22.25,15.33,-6.7,7.8,5.1272,5.62779,0.0957057,0.110858,16.1015
"34944",86218.66,22.25,12.99,-6.6,8.3,4.77414,5.24026,0.110706,0.137697,13.9604
"34945",86226.55,22.25,14.75,-8.84,8.1,5.08615,5.58247,0.129615,0.119272,15.8447
"34946",86226.55,22.25,13.7,-7.63,8,4.89933,5.37743,0.120882,0.126461,14.7021
"34947",86226.55,22.25,12.04,-8.98,5.4,4.61657,5.06707,0.159051,0.0981424,13.054
"34948",86234.44,22.25,12.55,-7.48,8.3,4.72417,5.18493,0.128937,0.142226,13.6696
"34949",86226.55,22.25,11.65,-8.34,6.9,4.56816,5.01393,0.153136,0.12817,12.7817
"34950",86226.55,22.25,11.4,-6.84,9.1,4.54959,4.99356,0.129754,0.169268,12.678
"34951",86226.55,22.25,10.91,-7.44,7.4,4.43539,4.86821,0.14637,0.145632,12.0495
"34952",86226.55,22.25,12.17,-7.22,8.5,4.66339,5.11846,0.128373,0.14966,13.3202
"34953",86218.66,22.25,11.43,-6.96,8.8,4.54809,4.99214,0.131585,0.16376,12.6697
"34954",86218.66,22.25,10.03,-9.19,5.7,4.30105,4.72098,0.191637,0.123232,11.3307
"34955",86226.55,22.25,9.85,-7.84,5.3,4.21212,4.62316,0.168823,0.116966,10.867
"34956",86226.55,22.25,9.19,-7.1,5.9,4.088,4.48693,0.164282,0.138317,10.236
"34957",86226.55,22.25,8.59,-6.75,7.1,4.01221,4.40374,0.16686,0.174721,9.85992
"34958",86226.55,22.25,8.46,-8.1,5.8,3.99644,4.38643,0.199231,0.147097,9.78256
"34959",86234.44,22.25,8.48,-6.98,6.2,3.96828,4.35532,0.174062,0.156149,9.64518
"34960",86226.55,22.25,8.46,-7.1,5.1,3.93302,4.31682,0.17714,0.130336,9.47454
"34961",86226.55,22.31,7.99,-6.67,6.7,3.88909,4.26903,0.176292,0.177008,9.26406
"34962",86226.55,22.31,7.5,-6.37,4.8,3.71547,4.07845,0.179062,0.13791,8.45539
"34963",86226.55,22.31,8.57,-7.25,5.4,3.96788,4.35553,0.178422,0.135899,9.64326
"34964",86226.55,22.31,8.61,-5.65,4.9,3.90506,4.28657,0.141191,0.123399,9.34034
"34965",86226.55,22.31,5.77,-7.08,7.6,3.60934,3.96196,0.24607,0.260601,7.97925
"34966",86226.55,22.31,7.26,-8.69,4.9,3.78679,4.15674,0.241092,0.144959,8.78311
"34967",86226.55,22.31,7.12,-7.36,6.4,3.75846,4.12565,0.212987,0.188411,8.6522
"34968",86218.66,22.31,5.6,-7.51,6.9,3.56795,3.9167,0.264371,0.246905,7.79729
"34969",86226.55,22.31,5.32,-6.41,8.5,3.57728,3.92677,0.242411,0.302306,7.83814
"34970",86226.55,22.31,5.17,-8.03,10.6,3.9286,4.31241,0.296032,0.359071,9.45328
"34971",86226.55,22.31,8.04,-8.84,6.1,3.97164,4.35965,0.224542,0.161576,9.66155
"34972",86226.55,22.31,8.77,-7.13,5,3.9876,4.37717,0.172112,0.12361,9.73932
"34973",86226.55,22.31,10.29,-7.17,7.7,4.33434,4.75779,0.149332,0.159535,11.5067
"34974",86218.66,22.31,7.06,-8.79,9.5,4.01436,4.40674,0.249016,0.265086,9.87047
"34975",86226.55,22.31,5.93,-8.77,10,3.95731,4.34392,0.285297,0.314412,9.59193
"34976",86226.55,22.31,5.98,-8.29,9.5,3.87505,4.25363,0.271377,0.301042,9.19732
"34977",86226.55,22.31,5.52,-8.31,9.1,3.81213,4.18456,0.289165,0.309301,8.90107
"34978",86226.55,22.31,7.34,-8.36,10.2,4.06495,4.46207,0.231326,0.271896,10.1208
"34979",86226.55,22.31,7.53,-8.93,10.6,4.14814,4.55339,0.239251,0.274639,10.5393
